,ori_income_high_per,ori_income_high,ori_income_low_per,ori_income_low,tract_id,ori_income_high_per_20,ori_income_high_20,ori_income_low_per_20,ori_income_low_20,ori_income_high_per_21,ori_income_high_21,ori_income_low_per_21,ori_income_low_21,income_high_20_19,income_high_21_20,income_low_20_19,income_low_21_20,income_high_low_19,income_high_low_20,income_high_low_21,high_low_perct_20_19,high_low_perct_21_20
132,0.843478261,97,0.156521739,18,36005028500,0.534653465,54,0.465346535,47,0.545454545,30,0.454545455,25,-0.443298969,-0.444444444,0.617021277,-0.468085106,79,7,5,-1.060320246,0.023640662
133,0.645454545,71,0.354545455,39,36005028800,0.595744681,28,0.404255319,19,0.471698113,25,0.528301887,28,-0.605633803,-0.107142857,-1.052631579,0.473684211,32,9,-3,0.446997776,-0.580827068
134,0.7094478,3289,0.2905522,1347,36005028900,0.775876578,2766,0.224123422,799,0.675925926,146,0.324074074,70,-0.159014898,-0.947216197,-0.685857322,-0.912390488,1942,1967,76,0.526842424,-0.034825709
135,0.580645161,90,0.419354839,65,36005029301,0.530973451,60,0.469026549,53,0.592105263,45,0.407894737,31,-0.333333333,-0.25,-0.226415094,-0.41509434,25,7,14,-0.106918239,0.16509434
136,0.619195046,200,0.380804954,123,36005029302,0.680555556,147,0.319444444,69,0.807692308,105,0.192307692,25,-0.265,-0.285714286,-0.782608696,-0.637681159,77,78,80,0.517608696,0.351966874
137,0.719827586,167,0.280172414,65,36005029500,0.777777778,140,0.222222222,40,0.568807339,62,0.431192661,47,-0.161676647,-0.557142857,-0.625,0.175,102,100,15,0.463323353,-0.732142857
138,0.745614035,85,0.254385965,29,36005029700,0.696969697,92,0.303030303,40,0.708333333,68,0.291666667,28,0.082352941,-0.260869565,0.275,-0.3,56,52,40,-0.192647059,0.039130435
139,0.614555256,228,0.385444744,143,36005030000,0.572413793,166,0.427586207,124,0.798076923,166,0.201923077,42,-0.271929825,0,-0.153225806,-0.661290323,85,42,124,-0.118704018,0.661290323
140,0.844262295,824,0.155737705,152,36005030200,0.806318681,587,0.193681319,141,0.816,306,0.184,69,-0.287621359,-0.478705281,-0.078014184,-0.510638298,672,446,237,-0.209607175,0.031933017
141,0.669642857,75,0.330357143,37,36005030701,0.76744186,66,0.23255814,20,0.773584906,41,0.226415094,12,-0.12,-0.378787879,-0.85,-0.4,38,46,29,0.73,0.021212121
142,0.602409639,50,0.397590361,33,36005030900,0.531914894,75,0.468085106,66,0.46835443,37,0.53164557,42,0.5,-0.506666667,0.5,-0.363636364,17,9,-5,0,-0.143030303
143,0.479120879,218,0.520879121,237,36005031000,0.48655914,181,0.51344086,191,0.3,24,0.7,56,-0.169724771,-0.867403315,-0.240837696,-0.706806283,-19,-10,-32,0.071112926,-0.160597032
144,0.401550388,518,0.598449612,772,36005032600,0.330683625,208,0.669316375,421,0.328682171,212,0.671317829,433,-0.598455598,0.019230769,-0.833729216,0.028503563,-254,-213,-221,0.235273618,-0.009272794
145,0.611801242,197,0.388198758,125,36005033000,0.648760331,157,0.351239669,85,0.529100529,100,0.470899471,89,-0.203045685,-0.363057325,-0.470588235,0.047058824,72,72,11,0.26754255,-0.410116148
146,0.631149769,6966,0.368850231,4071,36005033400,0.589813729,4528,0.410186271,3149,0.567828723,2997,0.432171277,2281,-0.349985645,-0.338118375,-0.292791362,-0.275643061,2895,1379,716,-0.057194282,-0.062475313
147,0.633237822,221,0.366762178,128,36005033500,0.603238866,149,0.396761134,98,0.636904762,107,0.363095238,61,-0.325791855,-0.281879195,-0.306122449,-0.37755102,93,51,46,-0.019669406,0.095671826
148,0.729323308,485,0.270676692,180,36005033600,0.670241287,250,0.329758713,123,0.635338346,169,0.364661654,97,-0.484536082,-0.324,-0.463414634,-0.211382114,305,127,72,-0.021121448,-0.112617886
149,0.472312704,290,0.527687296,324,36005033700,0.371972318,215,0.628027682,363,0.343042071,106,0.656957929,203,-0.25862069,-0.506976744,0.107438017,-0.44077135,-34,-148,-97,-0.366058706,-0.066205394
150,0.540540541,20,0.459459459,17,36005034000,0.6,24,0.4,16,1,8,0,0,0.2,-0.666666667,-0.0625,-1,3,8,8,0.2625,0.333333333
151,0,0,1,8,36005034300,0.222222222,4,0.777777778,14,0,0,1,9,inf,-1,0.428571429,-0.357142857,-8,-10,-9,inf,-0.642857143
152,0.485305491,1255,0.514694509,1331,36005034800,0.647028949,2548,0.352971051,1390,0.428106701,658,0.571893299,879,1.030278884,-0.741758242,0.042446043,-0.367625899,-76,1158,-221,0.987832841,-0.374132342
153,0.544431946,484,0.455568054,405,36005035600,0.497536946,303,0.502463054,306,0.379775281,169,0.620224719,276,-0.373966942,-0.442244224,-0.323529412,-0.098039216,79,-3,-107,-0.05043753,-0.344205009
154,0.619909502,137,0.380090498,84,36005035800,0.739130435,136,0.260869565,48,0.722222222,104,0.277777778,40,-0.00729927,-0.235294118,-0.75,-0.166666667,53,88,64,0.74270073,-0.068627451
155,0.857142857,24,0.142857143,4,36005036100,0.535714286,30,0.464285714,26,0.862068966,25,0.137931034,4,0.25,-0.166666667,0.846153846,-0.846153846,20,4,21,-0.596153846,0.679487179
156,0.679104478,910,0.320895522,430,36005036300,0.661256545,1263,0.338743455,647,0.787855153,7071,0.212144847,1904,0.387912088,4.598574822,0.335394127,1.942812983,480,616,5167,0.052517961,2.655761839
157,0.53559322,158,0.46440678,137,36005036502,0.520833333,125,0.479166667,115,0.597014925,80,0.402985075,54,-0.208860759,-0.36,-0.191304348,-0.530434783,21,10,26,-0.017556412,0.170434783
158,0.465838509,75,0.534161491,86,36005036700,0.652173913,60,0.347826087,32,0.333333333,12,0.666666667,24,-0.2,-0.8,-1.6875,-0.25,-11,28,-12,1.4875,-0.55
159,0.367346939,72,0.632653061,124,36005036901,0.512931034,119,0.487068966,113,0.705882353,48,0.294117647,20,0.652777778,-0.596638655,-0.097345133,-0.82300885,-52,6,28,0.750122911,0.226370194
160,0.427906977,92,0.572093023,123,36005036902,0.360406091,71,0.639593909,126,0.507936508,32,0.492063492,31,-0.22826087,-0.549295775,0.023809524,-0.753968254,-31,-55,1,-0.252070393,0.204672479
161,0.658482143,2065,0.341517857,1071,36005037100,0.676147382,1046,0.323852618,501,0.634218289,860,0.365781711,496,-0.49346247,-0.177820268,-1.137724551,-0.00998004,994,545,364,0.644262081,-0.167840228
162,0.816216216,302,0.183783784,68,36005037300,0.793918919,235,0.206081081,61,0.873684211,166,0.126315789,24,-0.221854305,-0.293617021,-0.114754098,-0.606557377,234,174,142,-0.107100206,0.312940356
163,0.54009434,229,0.45990566,195,36005037400,0.526041667,101,0.473958333,91,0.503401361,74,0.496598639,73,-0.558951965,-0.267326733,-1.142857143,-0.197802198,34,10,1,0.583905178,-0.069524535
164,0.775362319,321,0.224637681,93,36005037504,0.662561576,269,0.337438424,137,0.668674699,111,0.331325301,55,-0.161993769,-0.587360595,0.321167883,-0.598540146,228,132,56,-0.483161653,0.011179551
165,0.570291777,645,0.429708223,486,36005037800,0.560307018,511,0.439692982,401,0.586419753,380,0.413580247,268,-0.207751938,-0.256360078,-0.211970075,-0.331670823,159,110,112,0.004218137,0.075310745
166,0.735230934,1369,0.264769066,493,36005037900,0.741860465,319,0.258139535,111,0.856115108,119,0.143884892,20,-0.766983199,-0.626959248,-3.441441441,-0.81981982,876,208,99,2.674458242,0.192860572
167,0.684126984,2155,0.315873016,995,36005038100,0.664922907,4830,0.335077093,2434,0.675687866,1498,0.324312134,719,1.241299304,-0.689855072,0.591207888,-0.704601479,1160,2396,779,0.650091416,0.014746407
168,0.843137255,129,0.156862745,24,36005038301,0.896103896,69,0.103896104,8,0.789473684,45,0.210526316,12,-0.465116279,-0.347826087,-2,0.5,105,61,33,1.534883721,-0.847826087
169,0.737739872,1038,0.262260128,369,36005038302,0.713821892,1539,0.286178108,617,0.702608696,808,0.297391304,342,0.48265896,-0.474983756,0.401944895,-0.445705024,669,922,466,0.080714065,-0.029278731
170,0.795857988,269,0.204142012,69,36005038500,0.745967742,185,0.254032258,63,0.75,111,0.25,37,-0.312267658,-0.4,-0.095238095,-0.412698413,200,122,74,-0.217029563,0.012698413
171,0.733606557,179,0.266393443,65,36005038600,0.601010101,119,0.398989899,79,0.516483516,47,0.483516484,44,-0.335195531,-0.605042017,0.17721519,-0.443037975,114,40,3,-0.512410721,-0.162004042
172,0.70802603,1632,0.29197397,673,36005038700,0.629339306,1124,0.370660694,662,0.711048159,502,0.288951841,204,-0.31127451,-0.553380783,-0.016616314,-0.6918429,959,462,298,-0.294658196,0.138462117
173,0.794117647,135,0.205882353,35,36005038900,0.818181818,108,0.181818182,24,0.642857143,108,0.357142857,60,-0.2,0,-0.458333333,1.5,100,84,48,0.258333333,-1.5
174,0.555555556,5,0.444444444,4,36005039000,1,4,0,0,1,4,0,0,-0.2,0,#NAME?,,1,4,4,inf,
175,0.787974684,249,0.212025316,67,36005039100,0.76056338,216,0.23943662,68,0.66509434,141,0.33490566,71,-0.13253012,-0.347222222,0.014705882,0.044117647,182,148,70,-0.147236003,-0.391339869
176,0.653284672,179,0.346715328,95,36005039500,0.599190283,148,0.400809717,99,0.8,48,0.2,12,-0.173184358,-0.675675676,0.04040404,-0.878787879,84,49,36,-0.213588398,0.203112203
177,0.400165614,3866,0.599834386,5795,36005039700,0.425714286,2086,0.574285714,2814,0.657142857,1035,0.342857143,540,-0.460424211,-0.503835091,-1.059346127,-0.808102345,-1929,-728,495,0.598921915,0.304267254
178,0.19047619,8,0.80952381,34,36005039800,0.625,20,0.375,12,0.571428571,16,0.428571429,12,1.5,-0.2,-1.833333333,0,-26,8,4,3.333333333,-0.2
179,0.734557596,440,0.265442404,159,36005039901,0.63373494,263,0.36626506,152,0.72826087,134,0.27173913,50,-0.402272727,-0.490494297,-0.046052632,-0.671052632,281,111,84,-0.356220096,0.180558335
180,0.61971831,44,0.38028169,27,36005040502,0.928571429,104,0.071428571,8,0.8,48,0.2,12,1.363636364,-0.538461538,-2.375,0.5,17,96,36,3.738636364,-1.038461538
181,0.491525424,29,0.508474576,30,36005040600,0.333333333,12,0.666666667,24,0.2,4,0.8,16,-0.586206897,-0.666666667,-0.25,-0.333333333,-1,-12,-12,-0.336206897,-0.333333333
182,0.515151515,17,0.484848485,16,36005040701,0.292682927,12,0.707317073,29,0.4,8,0.6,12,-0.294117647,-0.333333333,0.448275862,-0.586206897,1,-17,-4,-0.742393509,0.252873563
183,0.9,36,0.1,4,36005040702,0.882352941,30,0.117647059,4,0.5,8,0.5,8,-0.166666667,-0.733333333,0,1,32,26,0,-0.166666667,-1.733333333
184,0.629472999,1935,0.370527001,1139,36005040900,0.647585864,1301,0.352414136,708,0.65615142,416,0.34384858,218,-0.327648579,-0.680245965,-0.608757062,-0.692090395,796,593,198,0.281108483,0.011844431
185,0.645283019,684,0.354716981,376,36005041100,0.705705706,470,0.294294294,196,0.628,157,0.372,93,-0.312865497,-0.665957447,-0.918367347,-0.525510204,308,274,64,0.60550185,-0.140447243
186,0.8,16,0.2,4,36005041300,0.666666667,8,0.333333333,4,1,12,0,0,-0.5,0.5,0,-1,12,4,12,-0.5,1.5
187,0.788235294,67,0.211764706,18,36005041400,0.80952381,68,0.19047619,16,0.911111111,41,0.088888889,4,0.014925373,-0.397058824,-0.125,-0.75,49,52,37,0.139925373,0.352941176
188,0.820175439,374,0.179824561,82,36005041500,0.797250859,232,0.202749141,59,0.90625,116,0.09375,12,-0.379679144,-0.5,-0.389830508,-0.796610169,292,173,104,0.010151364,0.296610169
189,0.666666667,8,0.333333333,4,36005041800,1,12,0,0,1,12,0,0,0.5,0,#NAME?,,4,12,12,inf,
190,0.643564356,65,0.356435644,36,36005041900,0.873015873,55,0.126984127,8,1,28,0,0,-0.153846154,-0.490909091,-3.5,-1,29,47,28,3.346153846,0.509090909
191,0.650557621,175,0.349442379,94,36005042000,0.497797357,113,0.502202643,114,0.641304348,59,0.358695652,33,-0.354285714,-0.477876106,0.175438596,-0.710526316,81,-1,26,-0.529724311,0.23265021
192,0.617495712,360,0.382504288,223,36005042100,0.696969697,345,0.303030303,150,0.605113636,213,0.394886364,139,-0.041666667,-0.382608696,-0.486666667,-0.073333333,137,195,74,0.445,-0.309275362
193,0.637583893,95,0.362416107,54,36005042400,0.606741573,54,0.393258427,35,0.595238095,25,0.404761905,17,-0.431578947,-0.537037037,-0.542857143,-0.514285714,41,19,8,0.111278195,-0.022751323
194,0.723273942,1299,0.276726058,497,36005042500,0.733431517,996,0.266568483,362,0.739322533,502,0.260677467,177,-0.233256351,-0.495983936,-0.372928177,-0.511049724,802,634,325,0.139671826,0.015065788
195,0.82962963,224,0.17037037,46,36005043100,0.780487805,128,0.219512195,36,0.608695652,56,0.391304348,36,-0.428571429,-0.5625,-0.277777778,0,178,92,20,-0.150793651,-0.5625
196,0.63030303,104,0.36969697,61,36005043500,0.614285714,86,0.385714286,54,0.523076923,68,0.476923077,62,-0.173076923,-0.209302326,-0.12962963,0.148148148,43,32,6,-0.043447293,-0.357450474
197,0.413793103,12,0.586206897,17,36005043600,0.473684211,9,0.526315789,10,0.444444444,4,0.555555556,5,-0.25,-0.555555556,-0.7,-0.5,-5,-1,-1,0.45,-0.055555556
198,0.525,252,0.475,228,36005045600,0.573033708,153,0.426966292,114,0.553921569,113,0.446078431,91,-0.392857143,-0.261437908,-1,-0.201754386,24,39,22,0.607142857,-0.059683523
199,0.700367647,381,0.299632353,163,36005045800,0.75483871,234,0.24516129,76,0.683937824,132,0.316062176,61,-0.385826772,-0.435897436,-1.144736842,-0.197368421,218,158,71,0.75891007,-0.238529015
200,0.544871795,85,0.455128205,71,36005046000,0.451612903,70,0.548387097,85,0.378378378,28,0.621621622,46,-0.176470588,-0.6,0.164705882,-0.458823529,14,-15,-18,-0.341176471,-0.141176471
201,0.692210579,5483,0.307789421,2438,36005046201,0.715986395,1263,0.284013605,501,0.75267666,703,0.24732334,231,-0.769651651,-0.443388757,-3.866267465,-0.538922156,3045,762,472,3.096615815,0.095533399
202,0.719512195,177,0.280487805,69,36005046202,0.601190476,101,0.398809524,67,0.465517241,54,0.534482759,62,-0.429378531,-0.465346535,-0.029850746,-0.074626866,108,34,-8,-0.399527785,-0.390719669
203,0.3,360,0.7,840,36005048400,0.252615845,507,0.747384155,1500,0.213897937,197,0.786102063,724,0.408333333,-0.611439842,0.44,-0.517333333,-480,-993,-527,-0.031666667,-0.094106509
204,0.666666667,464,0.333333333,232,36005050400,0.640394089,390,0.359605911,219,0.597139452,501,0.402860548,338,-0.159482759,0.284615385,-0.059360731,0.543378995,232,171,163,-0.100122028,-0.258763611
205,0.543478261,50,0.456521739,42,36005051600,0.736263736,67,0.263736264,24,0.835051546,81,0.164948454,16,0.34,0.208955224,-0.75,-0.333333333,8,43,65,1.09,0.542288557
206,0.561170213,211,0.438829787,165,36047000100,0.552419355,137,0.447580645,111,0.682608696,157,0.317391304,73,-0.3507109,0.145985401,-0.486486486,-0.342342342,46,26,84,0.135775586,0.488327744
207,0.36,9,0.64,16,36047000200,0.333333333,8,0.666666667,16,1,12,0,0,-0.111111111,0.5,0,-1,-7,-8,12,-0.111111111,1.5
208,0.647058824,220,0.352941176,120,36047000301,0.649056604,172,0.350943396,93,0.677777778,122,0.322222222,58,-0.218181818,-0.290697674,-0.290322581,-0.376344086,100,79,64,0.072140762,0.085646412
209,0.641221374,168,0.358778626,94,36047000501,0.514124294,91,0.485875706,86,0.858823529,73,0.141176471,12,-0.458333333,-0.197802198,-0.093023256,-0.860465116,74,5,61,-0.365310078,0.662662918
210,0.591517857,795,0.408482143,549,36047000700,0.655244029,631,0.344755971,332,0.58459596,463,0.41540404,329,-0.206289308,-0.266244057,-0.653614458,-0.009036145,246,299,134,0.44732515,-0.257207912
211,0.548711502,873,0.451288498,718,36047000900,0.497986577,371,0.502013423,374,0.522648084,150,0.477351916,137,-0.575028637,-0.595687332,-0.919786096,-0.63368984,155,-3,13,0.344757459,0.038002508
212,0.561514196,1958,0.438485804,1529,36047001100,0.552333484,1219,0.447666516,988,0.5234375,335,0.4765625,305,-0.377425945,-0.725184578,-0.54757085,-0.691295547,429,231,30,0.170144905,-0.033889031
213,0.535534528,2660,0.464465472,2307,36047001300,0.534848938,1788,0.465151062,1555,0.53223594,776,0.46776406,682,-0.327819549,-0.565995526,-0.483601286,-0.561414791,353,233,94,0.155781737,-0.004580735
214,0.557006092,1280,0.442993908,1018,36047001500,0.533936652,590,0.466063348,515,0.534090909,329,0.465909091,287,-0.5390625,-0.442372881,-0.976699029,-0.442718447,262,75,42,0.437636529,0.000345565
215,0.463235294,441,0.536764706,511,36047001800,0.443365696,548,0.556634304,688,0.455719557,494,0.544280443,590,0.242630385,-0.098540146,0.257267442,-0.14244186,-70,-140,-96,-0.014637056,0.043901714
216,0.61634103,2082,0.38365897,1296,36047002100,0.598670757,1171,0.401329243,785,0.595775674,818,0.404224326,555,-0.437560038,-0.301451751,-0.650955414,-0.292993631,786,386,263,0.213395376,-0.00845812
217,0.476635514,153,0.523364486,168,36047002200,0.45,108,0.55,132,0.497109827,86,0.502890173,87,-0.294117647,-0.203703704,-0.272727273,-0.340909091,-15,-24,-1,-0.021390374,0.137205387
218,0.644370123,578,0.355629877,319,36047002300,0.578181818,318,0.421818182,232,0.47107438,171,0.52892562,192,-0.44982699,-0.462264151,-0.375,-0.172413793,259,86,-21,-0.07482699,-0.289850358
219,0.502133713,353,0.497866287,350,36047003100,0.539351852,233,0.460648148,199,0.55483871,172,0.44516129,138,-0.339943343,-0.261802575,-0.75879397,-0.306532663,3,34,34,0.418850627,0.044730088
220,0.566997519,457,0.433002481,349,36047003300,0.522653722,323,0.477346278,295,0.413265306,81,0.586734694,115,-0.29321663,-0.749226006,-0.183050847,-0.610169492,108,28,-34,-0.110165783,-0.139056515
221,0.392927308,200,0.607072692,309,36047003400,0.379725086,221,0.620274914,361,0.395010395,190,0.604989605,291,0.105,-0.140271493,0.144044321,-0.193905817,-109,-140,-101,-0.039044321,0.053634324
222,0.664268585,277,0.335731415,140,36047003700,0.627329193,101,0.372670807,60,0.508196721,62,0.491803279,60,-0.635379061,-0.386138614,-1.333333333,0,137,41,2,0.697954272,-0.386138614
223,0.529840849,799,0.470159151,709,36047003900,0.404195804,289,0.595804196,426,0.440422323,292,0.559577677,371,-0.638297872,0.010380623,-0.664319249,-0.129107981,90,-137,-79,0.026021376,0.139488604
224,0.568862275,190,0.431137725,144,36047004300,0.556650246,113,0.443349754,90,0.583333333,77,0.416666667,55,-0.405263158,-0.318584071,-0.6,-0.388888889,46,23,22,0.194736842,0.070304818
225,0.454545455,20,0.545454545,24,36047004500,0.588235294,30,0.411764706,21,0.5,36,0.5,36,0.5,0.2,-0.142857143,0.714285714,-4,9,0,0.642857143,-0.514285714
226,0.320930233,69,0.679069767,146,36047004700,0.523809524,143,0.476190476,130,0.48951049,70,0.51048951,73,1.072463768,-0.51048951,-0.123076923,-0.438461538,-77,13,-3,1.195540691,-0.072027972
227,0.386904762,65,0.613095238,103,36047004900,0.438596491,50,0.561403509,64,0.530612245,52,0.469387755,46,-0.230769231,0.04,-0.609375,-0.28125,-38,-14,6,0.378605769,0.32125
228,0.561469265,749,0.438530735,585,36047005300,0.611691023,586,0.388308977,372,0.609843938,508,0.390156062,325,-0.217623498,-0.133105802,-0.572580645,-0.126344086,164,214,183,0.354957147,-0.006761716
229,0.436507937,55,0.563492063,71,36047005601,0.301980198,61,0.698019802,141,0.380368098,62,0.619631902,101,0.109090909,0.016393443,0.496453901,-0.283687943,-16,-80,-39,-0.387362992,0.300081386
230,0.527027027,156,0.472972973,140,36047005900,0.426778243,102,0.573221757,137,0.450592885,114,0.549407115,139,-0.346153846,0.117647059,-0.02189781,0.01459854,16,-35,-25,-0.324256036,0.103048519
231,0.373626374,34,0.626373626,57,36047006000,0.25,10,0.75,30,0.195121951,8,0.804878049,33,-0.705882353,-0.2,-0.9,0.1,-23,-20,-25,0.194117647,-0.3
232,0.485498108,385,0.514501892,408,36047006300,0.360589812,269,0.639410188,477,0.368298368,158,0.631701632,271,-0.301298701,-0.412639405,0.144654088,-0.431865828,-23,-208,-113,-0.445952789,0.019226423
233,0.722772277,73,0.277227723,28,36047006500,0.510204082,25,0.489795918,24,0.625,40,0.375,24,-0.657534247,0.6,-0.166666667,0,45,1,16,-0.49086758,0.6
234,0.742331288,121,0.257668712,42,36047006700,0.75,36,0.25,12,0.482758621,28,0.517241379,30,-0.702479339,-0.222222222,-2.5,1.5,79,24,-2,1.797520661,-1.722222222
235,0.50862069,59,0.49137931,57,36047006900,0.689655172,100,0.310344828,45,0.181818182,4,0.818181818,18,0.694915254,-0.96,-0.266666667,-0.6,2,55,-14,0.961581921,-0.36
236,0.285273709,1110,0.714726291,2781,36047007000,0.229351166,1269,0.770648834,4264,0.212274918,837,0.787725082,3106,0.143243243,-0.340425532,0.347795497,-0.271575985,-1671,-2995,-2269,-0.204552254,-0.068849547
237,0.434782609,20,0.565217391,26,36047007200,0.4296875,55,0.5703125,73,0.4375,28,0.5625,36,1.75,-0.490909091,0.643835616,-0.506849315,-6,-18,-8,1.106164384,0.015940224
238,0.529166667,127,0.470833333,113,36047007400,0.397260274,87,0.602739726,132,0.566371681,64,0.433628319,49,-0.31496063,-0.264367816,0.143939394,-0.628787879,14,-45,15,-0.458900024,0.364420063
239,0.470588235,40,0.529411765,45,36047007500,0.86440678,51,0.13559322,8,0.311688312,24,0.688311688,53,0.275,-0.529411765,-4.625,5.625,-5,43,-29,4.9,-6.154411765
240,0.583333333,77,0.416666667,55,36047007600,0.470588235,32,0.529411765,36,0.229885057,20,0.770114943,67,-0.584415584,-0.375,-0.527777778,0.861111111,22,-4,-47,-0.056637807,-1.236111111
241,0.661016949,39,0.338983051,20,36047007700,0.7,28,0.3,12,0.583333333,28,0.416666667,20,-0.282051282,0,-0.666666667,0.666666667,19,16,8,0.384615385,-0.666666667
242,0.286792453,76,0.713207547,189,36047008200,0.393203883,81,0.606796117,125,0.409090909,45,0.590909091,65,0.065789474,-0.444444444,-0.512,-0.48,-113,-44,-20,0.577789474,0.035555556
243,0.394977169,173,0.605022831,265,36047008400,0.465671642,156,0.534328358,179,0.440414508,85,0.559585492,108,-0.098265896,-0.455128205,-0.480446927,-0.396648045,-92,-23,-23,0.382181031,-0.05848016
