tract_id,mar_19,mar_20,mar_21
36061017401,1773,1357,519
36061017402,1385,1085,642
36061017500,5108,3068,2117
36061017700,3996,2681,1772
36061017800,3146,3220,1983
36061017900,3822,1769,1008
36061018000,4657,3161,2076
36061018100,4208,2772,1877
36061018200,4305,2624,1701
36061018300,6067,3013,2022
36061018400,4775,5493,2734
36061018500,6462,4296,1931
36061018600,426,308,243
36061018700,3677,2292,1159
36061018800,4459,2590,1950
36061018900,3518,1767,1095
36061019000,1913,1492,729
36061019100,1616,1121,777
36061019200,825,683,508
36061019300,3601,1960,1133
36061019400,7599,4394,2380
36061019500,2105,1457,1047
36061019600,14795,9431,4503
36061019701,2795,1896,891
36061019702,916,330,197
36061019800,2318,1278,586
36061019900,6233,3656,2211
36061020000,5756,3622,1751
36061020101,2533,1244,390
36061020102,880,47,29
36061020300,8038,3390,1032
36061020500,2247,1258,545
36061020600,3864,2504,1747
36061020701,786,746,388
36061020800,1364,1110,443
36061020901,3290,2428,1303
36061021000,1395,1109,549
36061021100,5216,3449,2079
36061021200,5162,2401,1442
36061021303,5741,3499,1831
36061021400,500,642,212
36061021500,2426,1718,792
36061021600,4477,3124,1588
36061021703,0,0,0
36061021800,8782,6585,2444
36061021900,9611,7833,4387
36061022000,2026,2185,899
36061022102,2298,1950,1143
36061022200,13137,8657,4525
36061022301,2862,1983,1334
36061022302,0,0,0
36061022400,2605,1571,721
36061022500,3476,3005,2020
36061022600,2291,2058,1179
36061022700,2910,1413,731
36061022800,2873,2358,1062
36061022900,4366,2394,1790
36061023000,2959,1876,906
36061023100,6752,4210,1615
36061023200,8665,7013,3794
36061023300,7286,2417,1783
36061023400,2838,1843,1001
36061023501,2689,2808,1467
36061023502,717,410,257
36061023600,11238,2736,4821
36061023700,4713,2037,884
36061023801,2970,1694,1408
36061023802,1940,1635,1308
36061023900,359,244,174
36061024000,0,0,0
36061024100,4697,2375,1410
36061024200,2030,1455,1304
36061024301,2534,1484,835
36061024302,4278,3180,1283
36061024500,10187,5404,3612
36061024700,2055,944,586
36061024900,1159,740,447
36061025100,18708,5228,4213
36061025300,4757,3143,2497
36061025500,16790,8891,6536
36061025700,9935,5933,2580
36061025900,6872,4663,2169
36061026100,10929,4970,4232
36061026300,4778,2924,2251
36061026500,3758,2289,1853
36061026700,0,0,0
36061026900,5413,2501,1917
36061027100,14438,7443,5458
36061027300,2997,1501,818
36061027500,283,129,112
36061027700,2074,1150,723
36061027900,3569,2187,1668
36061028100,370,271,202
36061028300,1811,1437,1453
36061028500,5905,5626,3280
36061028700,1847,631,847
36061029100,9224,4917,3250
36061029300,8198,3577,3596
36061029500,2471,1155,700
36061029700,0,0,0
36061029900,4803,3840,2593
36061030300,3764,3552,1735
36061030700,1028,569,369
36061030900,0,0,0
36061031100,0,0,0
36061031703,10041,5628,2247
36061031704,4631,1604,1318
36061031900,1142,327,71
36065025003,0,0,0
36081000100,1251,925,659
36081000700,0,0,0
36081001900,535,259,295
36081002000,173,192,79
36081002400,0,0,0
36081003100,0,0,0
36081003200,258,120,93
36081003300,1,1,0
36081003700,0,0,0
36081003800,0,0,0
36081003900,0,0,0
36081004001,0,0,0
36081004200,0,0,0
36081004300,0,0,0
36081004401,23,11,0
36081004500,0,0,0
36081004700,73,126,93
36081005500,0,0,0
36081005700,0,0,0
36081005800,0,0,0
36081006202,0,0,0
36081006300,0,0,0
36081006501,0,0,0
36081007100,0,0,0
36081007700,0,0,0
36081008300,0,0,0
36081008500,0,0,0
36081008600,0,0,0
36081008700,0,0,0
36081008800,0,0,0
36081009100,0,0,0
36081009400,0,0,0
36081009500,0,0,0
36081009600,0,0,0
36081009800,131,89,62
36081010000,0,0,0
36081010701,0,0,0
36081010800,1032,432,314
36081011100,0,0,0
36081011200,0,0,0
36081011500,215,116,0
36081011600,0,0,0
36081011900,0,0,0
36081012200,0,0,0
36081012301,0,0,0
36081012500,0,0,0
36081012800,0,0,0
36081013600,216,79,83
36081015100,0,0,0
36081015500,0,0,0
36081015600,377,240,270
36081015801,0,0,0
36081015802,35,50,28
36081016900,0,0,0
36081017100,0,0,0
36081017200,0,0,0
36081017600,0,0,0
36081018101,0,0,0
36081018102,0,0,0
36081018200,0,0,0
36081018402,0,0,0
36081018501,104,71,52
36081018700,298,264,0
36081018800,0,0,0
36081018900,0,0,0
36081019900,0,0,0
36081020200,0,0,0
36081020600,125,192,108
36081020800,0,0,0
36081021200,0,0,0
36081021400,0,0,0
36081021600,0,0,0
36081022001,0,0,0
36081023200,0,0,0
36081024000,0,0,0
36081024300,0,0,0
36081024500,0,0,0
36081024700,0,0,0
36081025100,0,0,0
36081025301,0,0,0
36081025302,0,0,0
36081025400,0,0,0
36081026000,0,0,0
36081026300,243,257,172
36081026700,0,0,0
36081026901,1,0,0
36081026902,0,0,0
36081027300,0,0,0
36081027500,0,0,0
36081027900,0,0,0
36081028300,97,31,46
36081028700,0,0,0
36081028800,0,0,0
36081028900,8,6,4
36081029100,1208,1035,521
36081029300,0,0,0
36081029400,0,0,0
36081029700,0,0,0
36081029900,0,0,0
36081030600,0,0,0
36081030904,0,0,0
36081031700,0,0,0
36081032000,0,0,0
36081032800,0,0,0
36081033100,0,0,0
36081033401,0,0,0
36081033402,0,0,0
36081033900,0,0,0
36081034700,0,0,0
36081035700,0,0,0
36081036100,0,0,0
36081036300,0,0,0
36081036500,838,530,301
36081037500,0,0,0
36081037600,0,0,0
36081038100,0,0,0
36081038302,0,0,0
36081040200,0,0,0
36081040400,0,0,0
36081040500,0,0,0
36081041500,0,0,0
36081042600,0,0,0
36081043200,0,0,0
36081043400,0,0,0
36081043900,682,370,198
36081044000,0,0,0
36081044301,0,0,0
36081044302,360,306,256
36081044601,1361,780,438
36081045600,0,0,0
36081046000,0,0,0
36081046200,0,0,0
36081046600,0,0,0
36081047500,589,326,253
36081047900,0,0,0
36081048100,0,0,0
36081048200,0,0,0
36081048300,191,212,128
36081049302,0,0,0
36081049900,0,0,0
36081050400,0,0,0
36081050800,0,0,0
36081051100,0,0,0
36081051200,0,0,0
36081051300,0,0,0
36081051700,0,0,0
36081052100,0,0,0
36081052200,0,0,0
36081053100,0,0,0
36081053401,0,0,0
36081053500,0,0,0
36081053800,0,0,0
36081053900,0,0,0
36081054200,0,0,0
36081054900,102,58,51
36081055300,362,158,104
36081055500,0,0,0
36081055700,0,0,0
36081056100,0,0,0
36081056800,0,0,0
36081057700,418,380,367
36081058000,0,0,0
36081058200,0,0,0
36081058700,0,0,0
36081058900,0,0,0
36081059800,0,0,0
36081059900,0,0,0
36081061000,0,0,0
36081061301,0,0,0
36081061400,0,0,0
36081062500,0,0,0
36081062900,0,0,0
36081063301,0,0,0
36081063700,24,210,157
36081063800,0,0,0
36081064102,0,0,0
36081064600,0,0,0
36081065400,0,0,0
36081065900,0,0,0
36081066300,0,0,0
36081066400,0,0,0
36081068000,0,0,0
36081068300,0,0,0
36081069300,0,0,0
36081070300,0,0,0
36081070900,0,0,0
36081071100,0,0,0
36081071305,0,0,0
36081071600,1150,649,775
36081071701,0,0,0
36081071900,0,0,0
36081072100,0,0,0
36081074300,299,296,243
36081074500,0,0,0
36081074700,0,0,0
36081075702,0,0,0
36081076901,0,0,0
36081077300,0,0,0
36081077500,0,0,0
36081077902,0,0,0
36081077903,0,0,0
36081077904,0,0,0
36081077906,0,0,0
36081079200,0,0,0
36081079702,0,0,0
36081080302,0,0,0
36081080900,0,0,0
36081081800,0,0,0
36081084601,0,0,0
36081084602,0,0,0
36081084900,0,0,0
36081085300,0,0,0
36081085500,0,0,0
36081086400,0,0,0
36081086900,94,25,19
36081087100,0,1,1
36081088400,0,0,0
36081088901,0,0,0
36081089200,334,283,0
36081090700,0,0,0
36081092200,0,0,0
36081092500,0,0,0
36081092800,0,0,0
36081092900,0,0,0
36081093401,0,0,0
36081093800,0,0,0
36081093900,0,0,0
36081094201,64,144,24
36081094202,0,0,0
36081094203,0,0,0
36081094500,0,0,0
36081094700,0,0,0
36081095400,0,0,0
36081096400,0,0,0
36081097203,0,0,0
36081097204,0,0,0
36081097300,0,0,0
36081098100,0,0,0
36081098700,0,0,0
36081099701,0,0,0
36081099704,0,0,0
36081099705,0,0,0
36081099802,0,0,0
36081100801,0,0,0
36081100802,0,0,0
36081101001,0,0,0
36081101002,0,0,0
36081101700,0,0,0
36081103201,0,0,0
36081103202,85,89,25
36081103300,0,0,0
36081103900,773,543,0
36081104700,0,0,0
36081107201,0,0,0
36081107202,0,0,0
36081108500,360,256,262
36081109300,0,0,0
36081109700,0,0,0
36081109900,0,0,0
36081115900,0,0,0
36081116100,462,236,155
36081116300,215,216,197
36081116700,0,0,0
36081118500,0,0,0
36081118900,0,0,1
36081119500,0,0,0
36081121100,0,0,0
36081122701,0,0,0
36081122702,0,0,0
36081124700,0,0,0
36081126700,0,0,0
36081128300,0,0,0
36081129104,0,0,0
36081134100,0,0,0
36081134700,0,0,0
36081136700,0,0,0
36081137700,0,0,0
36081138501,0,0,0
